Category,Audience Name,Description
Geographic,Geographic > DMA > 866 Fresno-Visalia,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > DMA > 868 Chico-Redding,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > DMA > 881 Spokane,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Alabama - AL,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Alaska - AK,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Arizona - AZ,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Arkansas - AR,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > California - CA,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Colorado - CO,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Connecticut - CT,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Delaware - DE,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > District of Columbia - Washington DC,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Florida - FL,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Georgia - GA,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Hawaii - HI,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Idaho - ID,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
Geographic,Geographic > State > Illinois - IL,"TransUnion Geographic audiences include information about physical location and geography like state, DMA, and congressional district."
